,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1371,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I support creating industry-approved career pathways certifications as an endorsement on high school diplomas. Expanding access for students to earn a career certificate and for employers to have ready-to-hire employees will tell businesses that Illinois is a great place to grow their businesses.,Supports creating industry-approved career pathways certifications as an endorsement on high school diplomas,http://www.suntimescandidates.com/alfaro--angelica.html,Education,IL
1372,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support spending efficiencies, such as thoughtful consolidation of unessential units of local government, bulk purchasing within departments and higher education institutions, better focusing our education funds to minimize equity gaps rather than adding funding to districts that are already funded above adequacy, and smaller ticket items, like grounding all state planes and moving to a bipartisan legislative staff.",Supports better focusing our education funds to minimize equity gaps rather than adding funding to districts that are already funded above adequacy.,http://elections.chicagotribune.com/candidates/angelica-alfaro/,Education,IL
1373,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I will do everything possible at the state-level to provide stability for documented and undocumented immigrants, including providing access to college scholarships to undocumented students and cutting the red tape in getting drivers' licenses.",Supports college scholarships for undocumented students,http://angelicaalfaro.com/about/,Education,IL
1374,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports incentives for recycling,http://angelicaalfaro.com/about/,Environment / Energy,IL
1375,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Opposes fracking,http://angelicaalfaro.com/about/,Environment / Energy,IL
1376,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports the protection of open spaces,http://angelicaalfaro.com/about/,Environment / Energy,IL
1377,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,Low Carbon Portfolio Standard,Supports the Low Carbon Portfolio Standard,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1378,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support creation of either a cap-and-trade program or a carbon tax to help mitigate carbon emissions in Illinois,Supports creation of either a cap-and-trade program or a carbon tax to help mitigate carbon emissions in Illinois,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1379,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support the Low Carbon Portfolio Standard and the move forward to secure our low-carbon energy future by expanding alternative energy sources including wind and solar.,Supports expanding alternative energy sources including wind and solar,http://www.suntimescandidates.com/alfaro--angelica.html,Environment / Energy,IL
1380,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support state licensing for all firearms dealers,Supports state licensing for all firearms dealers,http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1381,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"That means background checks for every gun purchase, including those at gun shows, and capping the number of guns an individual can buy in a fixed period.",Supports background checks for every gun purchase (including gun shows),http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1382,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"That means background checks for every gun purchase, including those at gun shows, and capping the number of guns an individual can buy in a fixed period.",Supports capping the number of guns an individual can buy in a fixed period,http://www.suntimescandidates.com/alfaro--angelica.html,Guns,IL
1383,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"Access to high-quality, affordable healthcare is a fundamental right for everyone in Illinois.","Believes that access to high-quality, affordable healthcare is a fundamental right for everyone in Illinois",http://angelicaalfaro.com/about/,Healthcare,IL
1384,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I do think it is important for juveniles to be housed close to home where they can regularly have contact with their families.,Supports housing juveniles close to home so regular contact with their families can occur,http://www.suntimescandidates.com/alfaro--angelica.html,Housing,IL
1385,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I will do everything possible at the state-level to provide stability for documented and undocumented immigrants, including providing access to college scholarships to undocumented students and cutting the red tape in getting drivers' licenses.",Supports granting driver's' licenses to undocumented immigrants,http://angelicaalfaro.com/about/,Immigration,IL
1386,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I'm thrilled that same sex marriage is the law of the land across the country. I also believe in expanding services at organizations that serve at-risk LGBT youth so they have access to supports to help them with everything from mental health services to providing safe spaces they may need. Every person must be afforded the same civil rights and treated with respect and dignity as any other.,Supports expanding services at organizations that serve at-risk LGBT youth,http://angelicaalfaro.com/about/,Marriage / LGBTQ,IL
1387,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,I'm thrilled that same sex marriage is the law of the land across the country. I also believe in expanding services at organizations that serve at-risk LGBT youth so they have access to supports to help them with everything from mental health services to providing safe spaces they may need. Every person must be afforded the same civil rights and treated with respect and dignity as any other.,Supports same-sex marriage,http://angelicaalfaro.com/about/,Marriage / LGBTQ,IL
1388,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I support increased opportunities for mass transit, protecting open spaces, incentivizing recycling, and saying no to fracking.",Supports mass transit,http://angelicaalfaro.com/about/,Transportation / Infrastructure,IL
1389,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,Expand the sales tax to services.,Supports expanding sales tax to services,http://www.suntimescandidates.com/alfaro--angelica.html,Taxes / Budget,IL
1390,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I also support a luxury tax for services like chartered air transport, limousine services, marina storage, and country club membership fees.","Supports a luxury tax for chartered air transport, limousine services, marina storage and country club membership fees.",http://elections.chicagotribune.com/candidates/angelica-alfaro/,Taxes / Budget,IL
1391,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I do not support additional increases in sales or property taxes, but instead support a progressive income tax that treats low and middle income residents more fairly and makes wealthier residents pay more of their fair share.",Supports progressive income tax,http://angelicaalfaro.com/about/,Taxes / Budget,IL
1392,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I do not support additional increases in sales or property taxes, but instead support a progressive income tax that treats low and middle income residents more fairly and makes wealthier residents pay more of their fair share.",Opposes additional increases in sales or property taxes,http://angelicaalfaro.com/about/,Taxes / Budget,IL
1393,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,"I would support a progressive income tax structure, through a constitutional amendment in long-term, but through restoration of the income tax rate coupled with expansion of tax credits for working families.",Supports restoration of the income tax rate coupled with expansion of tax credits for working families,http://elections.chicagotribune.com/candidates/angelica-alfaro/,Taxes / Budget,IL
1394,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,It makes sense to fund infrastructure improvements through the gas tax so that those who use the roads and bridges the most are the ones bearing the cost,Supports funding infastructure imporvements through gas tax for those who used roads and bridges the most.,http://www.suntimescandidates.com/alfaro--angelica.html,Taxes / Budget,IL
1395,AngelicaAlfarao.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Angelica,Alfaro,N,support automatic voter registration,Supports automatic voter registration,http://www.suntimescandidates.com/alfaro--angelica.html,Voting,IL
1396,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I support proposals such as using the City of Chicago's 1.4 billion TIF to fund CPS instead of giving out corporate handouts.,Supports proposals such as using the City of Chicago's 1.4 billion TIF to fund CPS instead of giving out corporate handouts,http://www.suntimescandidates.com/aquino--omar-2016.html,Economy,IL
1397,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I support a cap-and-trade program.,Supports a cap-and-trade program,http://www.suntimescandidates.com/aquino--omar-2016.html,Environment / Energy,IL
1398,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,"Yes, I do support the Illinois Clean Jobs bill.",Supports the Illinois Clean Jobs bill,http://www.suntimescandidates.com/aquino--omar-2016.html,Environment / Energy,IL
1399,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I am in support of any proposal or legislation that protects children from sexual predators.,Supports any proposal or legislation protecting children from sexual predators.,http://www.suntimescandidates.com/aquino--omar-2016.html,Public Safety / Criminal Justice,IL
1400,OmarAquino.IL.2016,Illinois Senate,State Senate,2,state-senate-district-2,Democrat,Omar,Aquino,N,I would also support any proposal or legislation that protects victim groups.,Supports any proposal or legislation that protects victim groups,http://www.suntimescandidates.com/aquino--omar-2016.html,Public Safety / Criminal Justice,IL
1401,IrisMartinez.IL.2016,Illinois Senate,State Senate,20,state-senate-district-20,Democrat,Iris,Martinez,Y,,,,,IL
1402,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"At this point, I do not support an expansion of charter schools or introduction of tuition vouchers.",Opposes an expansion of charter schools and tuition vouchers,http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1403,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I look forward to working with parents, teachers, administrators and legislature to bring our education system to the top.","Supports working with parents, teachers, administrators and legislature to bring our education system to the top",http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1404,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I'm opposed to shifting the burden of pensions to local school districts because it would result in increased property taxes and less funds for programs/classrooms that would result in unnecessary cuts.,Opposes shifting the burden of pensions to local school districts,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1405,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I'm opposed to shifting the burden to local school districts because it would result in increased property taxes and less funds for programs/classrooms that would result in unnecessary cuts.,"Opposed to shifting the responsibility, of public contributions to pensions for teachers and principals, to local school districts",http://elections.chicagotribune.com/candidates/cristina-castro/,Education,IL
1406,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,The best way to bring accountability to CPS is by passing legislation that will allow for an elected school board just like the rest of the state.,Supports an elected school board in Chicago just like the rest of the state,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1407,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,The state has not been paying its share which put pressure on community colleges and public universities to raise tuition and to pass referendums (community colleges) to pay for operational and capital expenses.,Believes that the state has not been paying its share which put pressure on community colleges and public universities,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1408,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,We cannot continue to cut MAP grants and funding for higher education.,Believes that we cannot continue to cut MAP grants and funding for higher education.,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1409,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,we cannot continue to cut MAP grants and funding for higher education.,Opposes continuing to cut MAP grants and funding for higher education,http://www.suntimescandidates.com/castro--cristina.html,Education,IL
1410,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I feel the Illinois Clean Jobs bill achieves more and helps us move toward renewable Energy sources than the Exelon bill does.,Believes the Illinois Clean Jobs bill achieves more and helps move toward renewable Energy sources better than the Exelon bill,http://www.suntimescandidates.com/castro--cristina.html,Environment / Energy,IL
1411,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Yes, I would support a cap-and-trade.",Supports a cap-and-trade,http://www.suntimescandidates.com/castro--cristina.html,Environment / Energy,IL
1412,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"As a state, we need to increase funding for mental health in addition to removing fire arms from those who are suffering a mental illness.",Supports increased funding for mental health in addition to removing fire arms from those suffering a mental illness,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1413,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Do you support tighter gun background check laws? Do you support limiting straw gun purchases,Supports tighter gun background check laws and limiting straw gun purchases,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1414,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Firearms dealers also have a responsibility to keep the public safe by maintaining and reporting records of hand gun purchases especially if someone has had their privileges revoked due to mental illness or violent past and tries to purchase a gun.,Believes firearms dealers also have a responsibility to keep the public safe by maintaining and reporting records of hand gun purchases especially if someone has had their privileges revoked due to mental illness or violent past and tries to purchase a gun,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1415,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"In addition, we also need to actually remove firearms from those who are on the FBI's terror watch list, have committed violent crimes and those accused/convicted of domestic violence.",Supports removing firearms from those who are on the FBI's terror watch list,http://www.suntimescandidates.com/castro--cristina.html,Guns,IL
1416,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I am interested in revisiting a pension reform bill proposed back in 2013, SB 2404.",Supports revisiting pension reform bill SB 2404,http://elections.chicagotribune.com/candidates/cristina-castro/,Pensions,IL
1417,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"By having access to these documents police departments, the legislature, and the public can identify ways to improve policing and their relationship with the general public.",Believes that access to documents can improve policing and the police's relationship to the general public,http://www.suntimescandidates.com/castro--cristina.html,Public Safety / Criminal Justice,IL
1418,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Yes, I would support sentencing reforms that would reduce or eliminate prison terms for non-violent drug offenses.",Supports sentencing reform efforts to reduce or eliminate prison terms for non-violent drug offenses,http://www.suntimescandidates.com/castro--cristina.html,Public Safety / Criminal Justice,IL
1419,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"As far specific elements, I'm open to the idea of looking at property tax freeze and increasing the opportunities for minority owned companies to do business with the state.",Supports a property tax freeze and increasing state business with minority owned companies,http://elections.chicagotribune.com/candidates/cristina-castro/,Taxes / Budget,IL
1420,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,eliminating the tax loop holes,Supports eliminating the tax loop holes,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1421,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Flat tax rate increases hurt the state's poorest residents the most while the fair tax adjusts accordingly to one's income level.,Supports fair tax rate that adjusts according to one's income level,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1422,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,I also suggest that since well over 65% of Illinois voters in 2014 approved increasing taxes on incomes of over a million dollars that we should move on that as well.,Believes in increasing taxes on incomes over a million dollars,http://elections.chicagotribune.com/candidates/cristina-castro/,Taxes / Budget,IL
1423,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"I believe it's time that these huge corporations and multi-millionaires pay their fair share for state infrastructure, road repair, public safety, education and more.",Supports tax increase on huge corporations and multi-millionaires,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1424,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,"Some have said that we should increase the gas tax, I'm opposed to that.",Opposes increasing the gas tax,http://www.suntimescandidates.com/castro--cristina.html,Taxes / Budget,IL
1425,CristinaCastro.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Cristina,Castro,N,Expanding public transportation options for the suburbs,Supports expanding public transportation options for the suburbs,http://www.suntimescandidates.com/castro--cristina.html,Transportation / Infrastructure,IL
1426,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"Asked if any part of Rauner’s Turnaround Agenda had merit, Caramelli said the governor has no chance of making Illinois a right-to-work state.",Opposes making Illinois a right-to-work state,http://chicago.suntimes.com/opinion/7/71/1352697/marlen-garcia-unions-rauner,Economy,IL
1427,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"As senator, I want to put restoring state support of and pride in our public schools on the front burner of our priorities and believe our resources and energy should go to improving the education our public school students receive.",Supports improving the education public-school students receive,http://elections.chicagotribune.com/candidates/steve-caramelli/,Education,IL
1428,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"I believe charter and private schools provide great opportunities for students in our communities but unfortunately, they often are the product of a public school system that is overburdened, underfunded and neglected.",Believes charter and private schools provide great opportunities for students in our communities,http://elections.chicagotribune.com/candidates/steve-caramelli/,Education,IL
1429,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,our system for funding schools is broken,Believes our system for funding schools is broken,http://www.suntimescandidates.com/caramelli--steve.html,Education,IL
1430,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"would consider to support an effort to price carbon, depending upon the details of the proposal","Would consider to support an effort to price carbon, depending upon the details of the proposal",http://www.suntimescandidates.com/caramelli--steve.html,Environment / Energy,IL
1431,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I am a supporter of the Second Amendment and believe in the citizens’ rights to own and use firearms,Supports the Second Amendment and believes in the citizens’ rights to own and use firearms,http://www.suntimescandidates.com/caramelli--steve.html,Guns,IL
1432,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I support the Supreme Court ruling because I believe our Constitution is clear ?? workers have kept up their end of the pension bargain and deserve to be paid the benefits they have earned and paid for.,"Believes their Constitution is clear, workers have kept up their end of the pension bargain and deserves to be paid the benefits they have earned and paid for",http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1433,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"Like our budget crisis, I believe our pension underfunding is a key factor for our state's struggles and will continue to weigh down our economy and our state until it's resolved.",Believes our pension underfunding is a key factor for our state's struggles and will continue to weigh down our economy and our state until it's resolved,http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1434,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,The state should recognize its past failures are the driver of the pension problem and not shift pension payments to local schools already struggling because Springfield isn't getting the job done.,Opposes shifting pension payments to local schools,http://elections.chicagotribune.com/candidates/steve-caramelli/,Pensions,IL
1435,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,"But I believe we can bring together the key partners in funding reform to create a real solution, where we put more dollars into the system to relieve the pressure of local property taxes to fund schools and make sure those dollars are spent more fairly to provide a good education for every student.",Supports funding reform to relieve the pressure of property taxes to fund schools,http://elections.chicagotribune.com/candidates/steve-caramelli/,Taxes / Budget,IL
1436,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,I support acting quickly to stop property taxes from continuing to skyrocket and believe reforms that give voters more say in who represents them in Springfield and in holding legislative leadership more accountable are the right steps to restoring faith in our government.,Supports reforming property taxes,http://elections.chicagotribune.com/candidates/steve-caramelli/,Taxes / Budget,IL
1437,SteveCaramelli.IL.2016,Illinois Senate,State Senate,22,state-senate-district-22,Democrat,Steve,Caramelli,N,support a progressive income tax,Supports a progressive income tax,http://www.suntimescandidates.com/caramelli--steve.html,Taxes / Budget,IL
1438,SethLewis.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Republican,Seth,Lewis,N,INVEST IN OUR FUTURES ' Bring a business mindset to Springfield to attract new jobs and investment,Supports bringing a business mindset to Springfield to attract new jobs and investment,http://votesethlewis.com/community-vision/,Economy,IL
1439,ThomasCullerton.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Democrat,Thomas,Cullerton,Y,Cullerton has continued to work diligently to alleviate problems in DuPage and Cook counties from heavy noise pollution.,Supports alleviating problems in DuPage and Cook counties from heavy noise pollution,http://senatortomcullerton.com/o-hare-noise,Environment / Energy,IL
1440,ThomasCullerton.IL.2016,Illinois Senate,State Senate,23,state-senate-district-23,Democrat,Thomas,Cullerton,Y,My hope is the governor will work with us to deliver a responsible solution and reinstate funding to provide seniors with the necessary resources to live independent lives.',Supports reinstating funding to provide seniors with the necessary resources to live independent lives,http://senatortomcullerton.com/news,Pensions,IL
1441,CorinnePierog.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Democrat,Corinne,Pierog,N,"I believe in the protection of the middle class, establishing a realistic minimum wage",Believes in the protection of the middle class and establishing a realistic minimum wage,http://www.electcorinnepierog.com/index.html,Minimum Wage,IL
1442,CorinnePierog.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Democrat,Corinne,Pierog,N,providing for those individuals who have a disability or suffer from a mental illness,Supports providing for those individuals who have a disability or suffer from a mental illness,http://www.electcorinnepierog.com/index.html,People with Disabilities,IL
1443,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We must follow the example of the private sector and move to defined contribution plans instead of defined benefit plans.,Supports the private sector's example of moving to defined contribution plans instead of defined benefit plans.,http://www.suntimescandidates.com/oberweis.-jim.html,Economy,IL
1444,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"However, we need to make our education system much more cost effective by encouraging school choice, merit pay for teachers and accountability for all, including administrators.","Supports school choice, merit pay for teachers and accountability for all",http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1445,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,I believe each school district should ultimately be responsible for its own pension costs but the transition to such a standard must be done carefully and fairly.,Believes each school district should ultimately be responsible for its own pension costs,http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1446,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We must make our school system more efficient through greater competition.,Believes in making the school system more efficient through greater competition,http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1447,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,Support banning those who are on no-fly list from purchasing guns without some kind of court oversight.,Supports a ban on no-fly list people from purchasing guns without court oversight,http://www.suntimescandidates.com/oberweis.-jim.html,Guns,IL
1448,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,Support limiting straw man gun purchases.,Supports limiting straw man gun purchases,http://www.suntimescandidates.com/oberweis.-jim.html,Guns,IL
1449,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We will have to honor existing earned pension rights unless there is a constitutional change which is unlikely.,Supports honoring existing earned-pension rights,http://www.suntimescandidates.com/oberweis.-jim.html,Pensions,IL
1450,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"When the Democrat majority approves these necessary reforms, I believe Republicans will consider a temporary tax increase specifically to pay down some of the unpaid bills.",Believes republicans will support a temporary tax increase,http://www.suntimescandidates.com/oberweis.-jim.html,Taxes / Budget,IL
1451,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"With gas prices at relatively low levels, this is a good time to consider an increase in the user fee of motor fuel taxes.",Supports increase in the user fee of motor fuel taxes,http://www.suntimescandidates.com/oberweis.-jim.html,Taxes / Budget,IL
1452,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,I believe a voter (whether automatically registered or not) should be required to produce a state issued picture ID to vote as is required in many other states in order to reduce voter fraud in Illinois.,Supports requiring state issued voter ID,http://www.suntimescandidates.com/oberweis.-jim.html,Voting,IL
1453,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"For an individual to receive 100% coverage under Workman??s Comp, the injury should be primarily related to the job.","Believes for an individual to receive 100% coverage under Workman's Comp, the injury should be primarily related to the job",http://www.suntimescandidates.com/oberweis.-jim.html,Workers' Rights,IL
1454,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"At this current time with Illinois clearly in dire budget straights, I cannot in good faith support an increase in our budget deficit.",Opposes an increase in the budget deficit,http://www.suntimescandidates.com/urlacher--casey.html,Economy,IL
1455,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"I support the following elements to be a part of the budget resolution discussions - worker's compensation, lawsuit reform, and property tax freeze","Supports worker's compensation, lawsuit reform and property tax freeze to be a part of the budget resolution",http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1456,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Other cuts include certain grant programs that have been identified as cronyism, for example, former Governor Pat Quinn's anti-violence program which was expanded to secure political support for his re-election",Supports cuts in certain grant programs,http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1457,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I have no problem with private sector unions.,Supports private sector unions,http://caseyurlacher.net/issues/#senate,Economy,IL
1458,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,we need technology investment in our school's to keep our children competitive.,Supports technology investment in schools,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
